,feature_1,feature_2,target,user_id
0,0.49374885744731833,-0.15766317223498638,1,a27b0912-0cf8-11ed-899e-b29c4abd48f4
1,-0.12334622948567198,0.36527508968771305,1,a27b09ee-0cf8-11ed-899e-b29c4abd48f4
2,1.0959636805414827,-1.2126396297469213,0,a27b0a2a-0cf8-11ed-899e-b29c4abd48f4
3,0.038876129309210694,-0.15438794109892606,0,a27b0a52-0cf8-11ed-899e-b29c4abd48f4
4,1.3640634641821832,-0.9565564104129917,0,a27b0a7a-0cf8-11ed-899e-b29c4abd48f4
5,-0.6563716726887776,0.8191303791339373,1,a27b0a98-0cf8-11ed-899e-b29c4abd48f4
6,0.816224033191546,-0.6435739335824189,0,a27b0ac0-0cf8-11ed-899e-b29c4abd48f4
7,-0.1322950750199936,0.7218330753092714,1,a27b0ade-0cf8-11ed-899e-b29c4abd48f4
8,0.43603338434883754,0.43056263401646266,1,a27b0b06-0cf8-11ed-899e-b29c4abd48f4
9,-1.3758957739582942,1.4165002362781434,1,a27b0b24-0cf8-11ed-899e-b29c4abd48f4
10,-0.8394695122441267,0.9104589646229592,1,a27b0b4c-0cf8-11ed-899e-b29c4abd48f4
11,-1.1169758558460365,0.878448205650614,1,a27b0b74-0cf8-11ed-899e-b29c4abd48f4
12,2.3588840422661894,-1.0955657785543806,0,a27b0b9c-0cf8-11ed-899e-b29c4abd48f4
13,0.03192445564968338,0.4010096683111495,1,a27b0bba-0cf8-11ed-899e-b29c4abd48f4
14,1.6289600042097898,-0.1885875399200384,0,a27b0be2-0cf8-11ed-899e-b29c4abd48f4
15,0.7559460009183938,-1.3940407280662905,0,a27b0c0a-0cf8-11ed-899e-b29c4abd48f4
16,-1.6337993002932338,1.461126459974941,1,a27b0c28-0cf8-11ed-899e-b29c4abd48f4
17,-0.1725537605599139,0.701378913442861,1,a27b0c50-0cf8-11ed-899e-b29c4abd48f4
18,-1.4063114447576983,1.373490467447179,1,a27b0c78-0cf8-11ed-899e-b29c4abd48f4
19,0.8258731650796364,-0.9196147372471966,0,a27b0c96-0cf8-11ed-899e-b29c4abd48f4
20,2.098377241934382,-0.5668725590115665,0,a27b0cbe-0cf8-11ed-899e-b29c4abd48f4
21,3.02807203946508,-1.6901726045381555,0,a27b0cf0-0cf8-11ed-899e-b29c4abd48f4
22,0.49043840731996036,0.20300928082507474,0,a27b0d0e-0cf8-11ed-899e-b29c4abd48f4
23,-0.24859253524278713,-0.04376207973751689,1,a27b0d36-0cf8-11ed-899e-b29c4abd48f4
24,0.9961841344530457,-1.6745133805903079,0,a27b0d5e-0cf8-11ed-899e-b29c4abd48f4
25,0.5679435617900674,-0.8193024820705925,0,a27b0d7c-0cf8-11ed-899e-b29c4abd48f4
26,-1.0469749248304019,0.9353413475100754,1,a27b0da4-0cf8-11ed-899e-b29c4abd48f4
27,-0.8137953221256189,1.109682081633946,1,a27b0dcc-0cf8-11ed-899e-b29c4abd48f4
28,3.164680382688962,-1.1353082681458613,0,a27b0df4-0cf8-11ed-899e-b29c4abd48f4
29,-2.639697523580701,2.113932719778541,1,a27b0e12-0cf8-11ed-899e-b29c4abd48f4
30,1.0028839881965168,-1.1443092635059375,0,a27b0e3a-0cf8-11ed-899e-b29c4abd48f4
31,-2.993180686530041,2.0365861881682656,1,a27b0e58-0cf8-11ed-899e-b29c4abd48f4
32,-0.4934110040564996,-1.2334119467796452,0,a27b0e80-0cf8-11ed-899e-b29c4abd48f4
33,0.5192053345722586,-0.9216770046940757,0,a27b0ea8-0cf8-11ed-899e-b29c4abd48f4
34,-1.004633536275337,0.9988020236875623,1,a27b0ec6-0cf8-11ed-899e-b29c4abd48f4
35,0.07167377259475216,-0.746492135992008,0,a27b0eee-0cf8-11ed-899e-b29c4abd48f4
36,-1.3542919765206904,1.468954233440688,1,a27b0f20-0cf8-11ed-899e-b29c4abd48f4
37,3.835117724443255,-0.5273912834787245,0,a27b0f48-0cf8-11ed-899e-b29c4abd48f4
38,2.1551227657503613,-1.060579984673807,0,a27b0f70-0cf8-11ed-899e-b29c4abd48f4
39,-0.33434234538370644,-0.17416696156688316,0,a27b0f98-0cf8-11ed-899e-b29c4abd48f4
40,-1.1334996594766964,0.9928699405918975,1,a27b0fc0-0cf8-11ed-899e-b29c4abd48f4
41,2.5422308183505393,-0.5328770027363479,0,a27b0fe8-0cf8-11ed-899e-b29c4abd48f4
42,-1.3175123501067523,1.1390468978815897,1,a27b1006-0cf8-11ed-899e-b29c4abd48f4
43,-2.276457469326265,2.1903785650182233,1,a27b102e-0cf8-11ed-899e-b29c4abd48f4
44,2.1580414610174445,-1.372128808885261,0,a27b104c-0cf8-11ed-899e-b29c4abd48f4
45,-1.6260856673978594,1.6425303949611032,1,a27b1074-0cf8-11ed-899e-b29c4abd48f4
46,0.20921114980894262,0.08314269397938878,1,a27b109c-0cf8-11ed-899e-b29c4abd48f4
47,-0.3678919196667737,0.6967240524296254,1,a27b10c4-0cf8-11ed-899e-b29c4abd48f4
48,-1.9613006547455623,1.6572572574129565,1,a27b10e2-0cf8-11ed-899e-b29c4abd48f4
49,-2.299001528932525,1.9704543183006509,1,a27b110a-0cf8-11ed-899e-b29c4abd48f4
50,-1.0673940469528094,1.290569651895297,1,a27b1132-0cf8-11ed-899e-b29c4abd48f4
51,1.0383160192710508,-1.3720359246287641,0,a27b1150-0cf8-11ed-899e-b29c4abd48f4
52,-0.5812772826870625,0.7066541922678589,1,a27b1178-0cf8-11ed-899e-b29c4abd48f4
53,-0.09251685238315732,0.561145815397712,1,a27b1196-0cf8-11ed-899e-b29c4abd48f4
54,0.6465575485541464,-0.14503581973119295,1,a27b11be-0cf8-11ed-899e-b29c4abd48f4
55,1.4473027069794102,-0.579148260554958,0,a27b11e6-0cf8-11ed-899e-b29c4abd48f4
56,-1.635018797364378,1.5991319071294399,1,a27b1204-0cf8-11ed-899e-b29c4abd48f4
57,0.009713621967537667,-0.9540282195179216,0,a27b122c-0cf8-11ed-899e-b29c4abd48f4
58,-0.7242634769749812,0.9055716113524632,1,a27b124a-0cf8-11ed-899e-b29c4abd48f4
59,-2.0291982368151826,1.371485382475631,1,a27b127c-0cf8-11ed-899e-b29c4abd48f4
60,-1.7460432791392884,1.486036259029558,1,a27b129a-0cf8-11ed-899e-b29c4abd48f4
61,-1.934134121379135,1.2650154240365832,1,a27b12c2-0cf8-11ed-899e-b29c4abd48f4
62,0.7255014059327302,-2.0580853916573885,0,a27b12e0-0cf8-11ed-899e-b29c4abd48f4
63,-1.2206710897374105,1.1794333230855039,1,a27b1308-0cf8-11ed-899e-b29c4abd48f4
64,1.808598817676807,-0.114086329188688,0,a27b1326-0cf8-11ed-899e-b29c4abd48f4
65,0.6206457082600971,-1.5299338923911732,0,a27b134e-0cf8-11ed-899e-b29c4abd48f4
66,0.306130650755563,-1.8099886620745167,0,a27b136c-0cf8-11ed-899e-b29c4abd48f4
67,-1.4249376700897203,1.0089932789412852,1,a27b1394-0cf8-11ed-899e-b29c4abd48f4
68,-0.10410480756083651,0.5173529742222505,1,a27b13bc-0cf8-11ed-899e-b29c4abd48f4
69,-1.8359838755832336,1.5066762097374622,1,a27b13e4-0cf8-11ed-899e-b29c4abd48f4
70,0.06568757708155593,-2.04576128973598,0,a27b1402-0cf8-11ed-899e-b29c4abd48f4
71,0.7543026959046382,-0.5927056615511535,0,a27b142a-0cf8-11ed-899e-b29c4abd48f4
72,0.4189701284466716,-1.1211841418081865,0,a27b1448-0cf8-11ed-899e-b29c4abd48f4
73,0.961091707838706,-0.8619952043495726,0,a27b147a-0cf8-11ed-899e-b29c4abd48f4
74,-0.5196140694672704,0.5827955245191837,1,a27b1498-0cf8-11ed-899e-b29c4abd48f4
75,2.145960234170906,-0.4676568698927335,0,a27b14c0-0cf8-11ed-899e-b29c4abd48f4
76,1.4105631633915334,-1.0018013203062555,0,a27b14de-0cf8-11ed-899e-b29c4abd48f4
77,-1.089691294010733,0.8237462691068551,1,a27b1506-0cf8-11ed-899e-b29c4abd48f4
78,2.0562880324333093,-1.3779335024905803,0,a27b152e-0cf8-11ed-899e-b29c4abd48f4
79,-0.49891388502972567,-1.7073097000034818,0,a27b154c-0cf8-11ed-899e-b29c4abd48f4
80,-3.5569620785047373,2.2703127472896822,1,a27b1574-0cf8-11ed-899e-b29c4abd48f4
81,-2.458929137466088,2.1540023920928606,1,a27b1592-0cf8-11ed-899e-b29c4abd48f4
82,2.337609434315647,-0.8509422590676676,0,a27b15ba-0cf8-11ed-899e-b29c4abd48f4
83,-0.022034248106142185,-1.2974606633929742,0,a27b15d8-0cf8-11ed-899e-b29c4abd48f4
84,1.8225758220959767,-0.5563002866187157,0,a27b1600-0cf8-11ed-899e-b29c4abd48f4
85,-1.5940699956761093,1.025920389316249,1,a27b1628-0cf8-11ed-899e-b29c4abd48f4
86,1.305062025720236,-1.6109264047651095,0,a27b1646-0cf8-11ed-899e-b29c4abd48f4
87,1.4425511339756714,-1.1684141931512013,0,a27b166e-0cf8-11ed-899e-b29c4abd48f4
88,-1.0216750146308684,1.00407634844912,1,a27b1696-0cf8-11ed-899e-b29c4abd48f4
89,0.566929734042912,-0.7683273464050475,0,a27b16be-0cf8-11ed-899e-b29c4abd48f4
90,2.4455172020142975,-0.9434185309782049,0,a27b16dc-0cf8-11ed-899e-b29c4abd48f4
91,1.2392018342021551,-1.0511335489292262,0,a27b1704-0cf8-11ed-899e-b29c4abd48f4
92,1.2886176542540353,-0.5932901142385676,0,a27b172c-0cf8-11ed-899e-b29c4abd48f4
93,1.2736786484264033,-1.8772369159163769,0,a27b174a-0cf8-11ed-899e-b29c4abd48f4
94,0.7285862996006953,0.18363225634037583,1,a27b1772-0cf8-11ed-899e-b29c4abd48f4
95,0.19454402374094526,0.11940500780086194,1,a27b179a-0cf8-11ed-899e-b29c4abd48f4
96,2.7224374750769957,-1.3010952313108757,0,a27b17b8-0cf8-11ed-899e-b29c4abd48f4
97,-0.7468682736661356,-1.1403221616885082,0,a27b17e0-0cf8-11ed-899e-b29c4abd48f4
98,-2.252321131768666,1.8769973923873975,1,a27b17fe-0cf8-11ed-899e-b29c4abd48f4
